#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2017 12 21 06 00 110  8.0 10.0   2.6    11    MM  MM 1029.9   7.0   8.9    MM   MM +0.7    MM
2017 12 21 05 00 110  6.0  9.0   2.9    11    MM  MM 1029.9   7.6   8.9    MM   MM +1.1    MM
2017 12 21 04 00 110  5.0  7.0   2.9    12    MM  MM 1029.8   7.7   9.0    MM   MM +1.7    MM
2017 12 21 03 00 120  5.0  7.0   3.0    12    MM  MM 1029.2   7.6   8.9    MM   MM +1.4    MM
2017 12 21 02 00 130  5.0  8.0   2.8    12    MM  MM 1028.8   7.7   8.9    MM   MM +1.6    MM
2017 12 21 01 00 130  6.0  9.0   2.8    11    MM  MM 1028.1   7.6   9.1    MM   MM +1.5    MM
2017 12 21 00 00 150  5.0  8.0   3.1    12    MM  MM 1027.8   7.8   9.0    MM   MM +1.9    MM
2017 12 20 23 00 160  5.0  7.0   3.3    12    MM  MM 1027.2   7.9   9.0    MM   MM +2.0    MM
2017 12 20 22 00 150  4.0  6.0   2.9    11    MM  MM 1026.6   7.8   9.0    MM   MM +2.0    MM
2017 12 20 21 00 140  4.0  6.0   3.2    12    MM  MM 1025.9   7.8   9.1    MM   MM +2.3    MM
2017 12 20 20 00 160  4.0  5.0   3.0    12    MM  MM 1025.2   7.7   9.1    MM   MM +2.7    MM
2017 12 20 19 00 170  2.0  4.0   3.1    12    MM  MM 1024.6   7.7   9.0    MM   MM +2.9    MM
2017 12 20 18 00 160  2.0  3.0   3.1    12    MM  MM 1023.6   7.7   9.0    MM   MM +3.5    MM
2017 12 20 17 00 120  1.0  3.0   3.7    12    MM  MM 1022.5   7.3   9.1    MM   MM +3.6    MM
2017 12 20 16 00 340  1.0  2.0   3.4    12    MM  MM 1021.7   6.5   9.0    MM   MM +4.3    MM
2017 12 20 15 00  80  3.0  6.0   3.0    12    MM  MM 1020.1   6.3   9.0    MM   MM +3.8    MM
2017 12 20 14 00  20  3.0  4.0   3.1    12    MM  MM 1018.9   7.0   9.0    MM   MM +4.1    MM
2017 12 20 13 00  20  5.0  6.0   3.2    11    MM  MM 1017.4   7.5   9.0    MM   MM +4.0    MM
2017 12 20 12 00 350  6.0  8.0   3.3    11    MM  MM 1016.3   8.0   9.0    MM   MM +4.4    MM
2017 12 20 11 00 360  7.0  8.0   3.5    12    MM  MM 1014.8   7.7   9.0    MM   MM +4.0    MM
2017 12 20 10 00 350  8.0  9.0   3.8    11    MM  MM 1013.4   7.7   9.1    MM   MM +3.9    MM
2017 12 20 09 00 330  8.0 10.0   3.5    12    MM  MM 1011.9   8.1   9.1    MM   MM +3.8    MM
2017 12 20 08 00 330  6.0  8.0   3.3    12    MM  MM 1010.8   8.0   9.0    MM   MM +4.4    MM
2017 12 20 07 00 350  6.0  8.0   2.9    11    MM  MM 1009.5   7.7   8.9    MM   MM +4.7    MM
2017 12 20 06 00  10  6.0  7.0   2.8    14    MM  MM 1008.1   7.5   9.0    MM   MM +4.6    MM
2017 12 20 05 00  10  5.0  7.0   2.7    14    MM  MM 1006.4   7.1   9.0    MM   MM +4.0    MM
2017 12 20 04 00  10  7.0  8.0   2.8    12    MM  MM 1004.8   7.4   9.1    MM   MM +3.6    MM
2017 12 20 03 00  20  4.0  6.0   2.8    11    MM  MM 1003.5   6.8   9.1    MM   MM +3.1    MM
2017 12 20 02 00  20  4.0  6.0   2.8    14    MM  MM 1002.4   6.8   9.1    MM   MM +2.6    MM
2017 12 20 01 00 350  7.0 10.0   2.6    14    MM  MM 1001.2   7.5   9.1    MM   MM +1.8    MM
2017 12 20 00 00 350  6.0  8.0   2.9     9    MM  MM 1000.4   7.3   9.1    MM   MM +0.7    MM
2017 12 19 23 00 330  6.0  8.0   2.6    15    MM  MM  999.8   7.5   9.3    MM   MM -0.5    MM
2017 12 19 22 00 320  6.0  8.0   2.8    15    MM  MM  999.4   7.5   9.3    MM   MM -1.0    MM
2017 12 19 21 00 320  1.0  2.0   2.7    13    MM  MM  999.7   6.3   9.3    MM   MM -1.2    MM
2017 12 19 20 00 330  5.0  6.0   2.8    14    MM  MM 1000.3   5.4   9.3    MM   MM -0.7    MM
2017 12 19 19 00 340  6.0  8.0   2.8    14    MM  MM 1000.4   6.1   9.4    MM   MM -0.9    MM
2017 12 19 18 00 350  7.0  9.0   2.6    12    MM  MM 1000.9   6.3   9.4    MM   MM -1.2    MM
2017 12 19 17 00 330  9.0 12.0   2.8    14    MM  MM 1001.0   7.0   9.4    MM   MM -2.4    MM
2017 12 19 16 00 320  9.0 12.0   2.4    11    MM  MM 1001.3   6.8   9.3    MM   MM -3.7    MM
2017 12 19 15 00 340  9.0 11.0   2.7    14    MM  MM 1002.1   6.4   9.3    MM   MM -4.4    MM
2017 12 19 14 00  10  8.0 10.0   2.8    14    MM  MM 1003.4   5.8   9.3    MM   MM -4.8    MM
2017 12 19 13 00  30  8.0 10.0   2.6    12    MM  MM 1005.0   5.9   9.3    MM   MM -4.8    MM
2017 12 19 12 00  30  8.0 10.0   2.7    15    MM  MM 1006.5   5.7   9.3    MM   MM -4.6    MM
2017 12 19 11 00  40  8.0  9.0   2.4    15    MM  MM 1008.2   5.6   9.3    MM   MM -4.4    MM
2017 12 19 10 00  60  7.0  9.0   2.5    15    MM  MM 1009.8   6.1   9.3    MM   MM -4.4    MM
2017 12 19 09 00  60  8.0  9.0   2.3    15    MM  MM 1011.1   6.5   9.3    MM   MM -4.6    MM
2017 12 19 08 00  80  4.0  7.0   2.3    14    MM  MM 1012.6   6.6   9.3    MM   MM -4.2    MM
2017 12 19 07 00 100  3.0  5.0   2.3    15    MM  MM 1014.2   6.2   9.3    MM   MM -3.3    MM
2017 12 19 06 00  90  4.0  6.0   2.3    15    MM  MM 1015.7   6.1   9.4    MM   MM -2.3    MM
2017 12 19 05 00  70  5.0  8.0   2.2    10    MM  MM 1016.8   6.3   9.4    MM   MM -1.9    MM
2017 12 19 04 00 130  3.0  5.0   2.1    10    MM  MM 1017.5   6.6   9.4    MM   MM -1.4    MM
2017 12 19 03 00 240  2.0  3.0   1.9    15    MM  MM 1018.0   7.2   9.5    MM   MM -1.4    MM
2017 12 19 02 00 230  2.0  2.0   1.9    10    MM  MM 1018.7   8.1   9.4    MM   MM -0.8    MM
2017 12 19 01 00 240  1.0  2.0   1.9    11    MM  MM 1018.9   8.4   9.4    MM   MM -0.8    MM
2017 12 19 00 00 290  2.0  3.0   2.0    11    MM  MM 1019.4   8.6   9.4    MM   MM -0.4    MM
2017 12 18 23 00 280  3.0  4.0   1.8    11    MM  MM 1019.5   8.6   9.4    MM   MM -0.3    MM
2017 12 18 22 00 300  4.0  5.0   1.7    11    MM  MM 1019.7   8.6   9.4    MM   MM -0.4    MM
2017 12 18 21 00 290  5.0  6.0   1.8    11    MM  MM 1019.8   8.6   9.5    MM   MM +0.0    MM
2017 12 18 20 00 290  6.0  7.0   2.0    12    MM  MM 1019.8   8.7   9.5    MM   MM +0.5    MM
2017 12 18 19 00 300  7.0  8.0   2.0    12    MM  MM 1020.1   8.7   9.5    MM   MM +1.5    MM
2017 12 18 18 00 300  7.0  8.0   2.1    12    MM  MM 1019.8   8.7   9.5    MM   MM +1.8    MM
2017 12 18 17 00 300  8.0  9.0   2.3    10    MM  MM 1019.3   8.7   9.5    MM   MM +1.8    MM
2017 12 18 16 00 300  8.0 10.0   2.4     8    MM  MM 1018.6   8.7   9.5    MM   MM +1.5    MM
2017 12 18 15 00 300  8.0  9.0   2.4    11    MM  MM 1018.0   8.6   9.5    MM   MM +1.2    MM
2017 12 18 14 00 300  9.0 11.0   2.5    11    MM  MM 1017.5   8.7   9.5    MM   MM +1.3    MM
2017 12 18 13 00 300  8.0 10.0   2.5    11    MM  MM 1017.1   8.7   9.5    MM   MM +1.5    MM
2017 12 18 12 00 310  7.0 10.0   2.6    11    MM  MM 1016.8   8.3   9.5    MM   MM +2.1    MM
2017 12 18 11 00 310  8.0 10.0   2.4    12    MM  MM 1016.2   8.5   9.5    MM   MM +1.9    MM
2017 12 18 10 00 300  8.0 10.0   2.5    10    MM  MM 1015.6   8.5   9.5    MM   MM +1.7    MM
2017 12 18 09 00 300  9.0 12.0   2.4    11    MM  MM 1014.7   9.0   9.5    MM   MM +1.2    MM
2017 12 18 08 00 300  9.0 11.0   2.5    10    MM  MM 1014.3   9.0   9.5    MM   MM +1.3    MM
2017 12 18 07 00 290  7.0  9.0   2.3    11    MM  MM 1013.9   8.9   9.5    MM   MM +1.2    MM
2017 12 18 06 00 300  6.0  8.0   2.4    12    MM  MM 1013.5   8.8   9.5    MM   MM +1.0    MM
2017 12 18 05 00 310  5.0  7.0   2.5    12    MM  MM 1013.0   8.9   9.5    MM   MM +0.7    MM
2017 12 18 04 00 310  6.0  7.0   2.8    12    MM  MM 1012.7   8.9   9.5    MM   MM +0.5    MM
2017 12 18 03 00 310  3.0  4.0   2.7    12    MM  MM 1012.5   8.7   9.5    MM   MM +0.5    MM
2017 12 18 02 00 330  3.0  4.0   3.0    12    MM  MM 1012.3   8.6   9.6    MM   MM -0.4    MM
2017 12 18 01 00 330  5.0  6.0   2.7    12    MM  MM 1012.2   8.8   9.6    MM   MM -1.1    MM
2017 12 18 00 00 240  4.0  5.0   3.0    12    MM  MM 1012.0   9.6   9.6    MM   MM -1.9    MM
2017 12 17 23 00 240  5.0  6.0   2.9    11    MM  MM 1012.7   9.6   9.6    MM   MM -1.9    MM
2017 12 17 22 00 240  4.0  5.0   3.2    11    MM  MM 1013.3   9.6   9.6    MM   MM -2.3    MM
2017 12 17 21 00 230  4.0  5.0   2.9    10    MM  MM 1013.9   9.6   9.6    MM   MM -2.0    MM
2017 12 17 20 00 240  4.0  6.0   3.0    11    MM  MM 1014.6   9.5   9.6    MM   MM -1.5    MM
2017 12 17 19 00 240  4.0  5.0   3.1    10    MM  MM 1015.6   9.5   9.6    MM   MM -0.6    MM
2017 12 17 18 00 220  3.0  5.0   2.9    10    MM  MM 1015.9   9.6   9.6    MM   MM -0.8    MM
2017 12 17 17 00 220  4.0  5.0   3.0    10    MM  MM 1016.1   9.6   9.6    MM   MM -1.0    MM
2017 12 17 16 00 220  3.0  4.0   2.8    10    MM  MM 1016.2   9.6   9.6    MM   MM -1.3    MM
2017 12 17 15 00 220  2.0  3.0   2.5    11    MM  MM 1016.7   9.6   9.6    MM   MM -1.2    MM
2017 12 17 14 00 230  3.0  4.0   2.4    10    MM  MM 1017.1   9.6   9.6    MM   MM -0.7    MM
2017 12 17 13 00 240  2.0  3.0   2.3    10    MM  MM 1017.5   9.7   9.6    MM   MM -0.5    MM
2017 12 17 12 00 240  2.0  3.0   2.3    10    MM  MM 1017.9   9.7   9.6    MM   MM +0.2    MM
2017 12 17 11 00 220  2.0  2.0   2.3    10    MM  MM 1017.8   9.7   9.6    MM   MM -0.3    MM
2017 12 17 10 00 230  3.0  3.0   2.4    10    MM  MM 1018.0   9.8   9.5    MM   MM -0.7    MM
2017 12 17 09 00 190  3.0  4.0   2.7    10    MM  MM 1017.7   9.8   9.5    MM   MM -1.0    MM
2017 12 17 08 00 190  4.0  4.0   2.7    10    MM  MM 1018.1   9.8   9.5    MM   MM -1.2    MM
2017 12 17 07 00 180  5.0  7.0   2.5    10    MM  MM 1018.7   9.8   9.5    MM   MM -1.3    MM
2017 12 17 06 00 150  9.0 10.0   2.4    10    MM  MM 1018.7   9.6   9.5    MM   MM -2.2    MM
2017 12 17 05 00 150  9.0 11.0   2.3    10    MM  MM 1019.3   9.4   9.5    MM   MM -1.9    MM
2017 12 17 04 00 150 10.0 11.0   2.1    11    MM  MM 1020.0   9.1   9.5    MM   MM -2.9    MM
2017 12 17 03 00 150 10.0 12.0   2.0    10    MM  MM 1020.9   9.0   9.6    MM   MM -1.8    MM
2017 12 17 02 00 150  9.0 11.0   1.8    10    MM  MM 1021.2   8.8   9.5    MM   MM -1.8    MM
2017 12 17 01 00 160  7.0  9.0   1.7    10    MM  MM 1022.9   8.5   9.6    MM   MM -0.8    MM
2017 12 17 00 00 140  8.0  9.0   1.6    12    MM  MM 1022.7   8.1   9.5    MM   MM -1.7    MM
2017 12 16 23 00 150  7.0  8.0   1.6    10    MM  MM 1023.0   7.8   9.5    MM   MM -2.2    MM
2017 12 16 22 00 150  5.0  6.0   1.6    12    MM  MM 1023.7   7.8   9.7    MM   MM -2.2    MM
2017 12 16 21 00 150  4.0  4.0   1.8    11    MM  MM 1024.4   7.6   9.7    MM   MM -1.6    MM
2017 12 16 20 00 190  2.0  3.0   1.8    12    MM  MM 1025.2   7.2   9.7    MM   MM -0.4    MM
2017 12 16 19 00 110  2.0  3.0   1.8    12    MM  MM 1025.9   7.0   9.6    MM   MM +0.1    MM
2017 12 16 18 00 160  1.0  3.0   1.7    12    MM  MM 1026.0   7.4   9.6    MM   MM +0.4    MM
2017 12 16 17 00  40  0.0  1.0   1.9    10    MM  MM 1025.6   7.6   9.6    MM   MM +0.0    MM
2017 12 16 16 00 320  2.0  3.0   1.8    11    MM  MM 1025.8   7.8   9.5    MM   MM +0.8    MM
2017 12 16 15 00 300  4.0  5.0   2.0    10    MM  MM 1025.6   8.1   9.5    MM   MM +0.0    MM
2017 12 16 14 00 290  5.0  6.0   1.9    10    MM  MM 1025.6   8.6   9.5    MM   MM -0.2    MM
2017 12 16 13 00 290  6.0  7.0   2.0    10    MM  MM 1025.0   8.9   9.6    MM   MM -0.9    MM
2017 12 16 12 00 300  7.0  9.0   2.1    10    MM  MM 1025.6   9.1   9.6    MM   MM +0.1    MM
2017 12 16 11 00 300  8.0 10.0   2.1    10    MM  MM 1025.8   9.1   9.6    MM   MM +0.3    MM
2017 12 16 10 00 300  8.0 10.0   2.1    10    MM  MM 1025.9   9.1   9.5    MM   MM +0.3    MM
2017 12 16 09 00 310  8.0 10.0   2.3    12    MM  MM 1025.5   9.0   9.4    MM   MM +0.1    MM
2017 12 16 08 00 300  9.0 10.0   2.3    11    MM  MM 1025.5   9.0   9.4    MM   MM +0.0    MM
2017 12 16 07 00 300  8.0 10.0   2.4    12    MM  MM 1025.6   9.0   9.5    MM   MM +0.3    MM
2017 12 16 06 00 290  9.0 10.0   2.5    12    MM  MM 1025.4   8.9   9.5    MM   MM +0.5    MM
2017 12 16 05 00 300 10.0 12.0   2.4    11    MM  MM 1025.5   8.8   9.5    MM   MM +0.9    MM
2017 12 16 04 00 310 10.0 13.0   2.7     7    MM  MM 1025.3   9.0   9.5    MM   MM +1.0    MM
2017 12 16 03 00 310 12.0 14.0   2.9     7    MM  MM 1024.9   9.3   9.5    MM   MM +1.2    MM
2017 12 16 02 00 300 13.0 15.0   2.9     7    MM  MM 1024.6   9.2   9.6    MM   MM +1.5    MM
2017 12 16 01 00 300 13.0 16.0   2.9     7    MM  MM 1024.3   9.2   9.6    MM   MM +1.8    MM
2017 12 16 00 00 300 12.0 15.0   3.0    11    MM  MM 1023.7   9.2   9.7    MM   MM +1.5    MM
2017 12 15 23 00 300 14.0 17.0   2.8    11    MM  MM 1023.1   9.3   9.7    MM   MM +0.5    MM
2017 12 15 22 00 300 12.0 15.0   2.8    11    MM  MM 1022.5   9.4   9.7    MM   MM -0.3    MM
2017 12 15 21 00 300 10.0 12.0   2.6    10    MM  MM 1022.2   9.1   9.7    MM   MM -0.6    MM
2017 12 15 20 00 300 10.0 12.0   2.6    11    MM  MM 1022.6   9.2   9.7    MM   MM +0.0    MM
2017 12 15 19 00 300 10.0 13.0   2.8    12    MM  MM 1022.8   9.5   9.7    MM   MM +0.5    MM
2017 12 15 18 00 300 10.0 12.0   2.4    14    MM  MM 1022.8   9.6   9.7    MM   MM +0.6    MM
2017 12 15 17 00 300 10.0 13.0   2.6    11    MM  MM 1022.6   9.5   9.7    MM   MM +0.1    MM
2017 12 15 16 00 300 10.0 13.0   2.4    11    MM  MM 1022.3   9.4   9.7    MM   MM -0.4    MM
2017 12 15 15 00 300 10.0 12.0   2.0    12    MM  MM 1022.2   9.4   9.6    MM   MM -0.7    MM
2017 12 15 14 00 300  8.0  9.0   2.0    12    MM  MM 1022.5   9.4   9.7    MM   MM -0.2    MM
2017 12 15 13 00 300  5.0  6.0   1.9    12    MM  MM 1022.7   9.1   9.7    MM   MM -0.1    MM
2017 12 15 12 00 330  3.0  4.0   1.9    11    MM  MM 1022.9   9.1   9.7    MM   MM +0.1    MM
2017 12 15 11 00 340  1.0  2.0   1.9    12    MM  MM 1022.7   9.2   9.7    MM   MM +0.5    MM
2017 12 15 10 00  60  1.0  2.0   1.9    14    MM  MM 1022.8   9.2   9.7    MM   MM -0.4    MM
2017 12 15 09 00  10  0.0  1.0   2.0    14    MM  MM 1022.8   9.3   9.7    MM   MM -0.4    MM
2017 12 15 08 00  90  1.0  3.0   2.1    13    MM  MM 1022.2   9.5   9.6    MM   MM -1.2    MM
2017 12 15 07 00 170  2.0  3.0   2.2    13    MM  MM 1023.2   9.5   9.6    MM   MM -0.6    MM
2017 12 15 06 00 160  1.0  2.0   2.4    14    MM  MM 1023.2   9.5   9.6    MM   MM -0.7    MM
2017 12 15 05 00 120  2.0  4.0   2.3    14    MM  MM 1023.4   9.4   9.6    MM   MM -0.9    MM
2017 12 15 04 00 100  4.0  5.0   2.3    13    MM  MM 1023.8   9.4   9.6    MM   MM -0.2    MM
2017 12 15 03 00 100  4.0  5.0   2.3    13    MM  MM 1023.9   9.5   9.6    MM   MM -0.4    MM
2017 12 15 02 00 120  4.0  5.0   2.4    13    MM  MM 1024.3   9.6   9.7    MM   MM -0.5    MM
2017 12 15 01 00 110  6.0  7.0   2.4    13    MM  MM 1024.0   9.4   9.7    MM   MM -1.3    MM
2017 12 15 00 00 110  6.0  8.0   2.3    13    MM  MM 1024.3   9.4   9.6    MM   MM -1.0    MM
2017 12 14 23 00 110  6.0  7.0   2.2    12    MM  MM 1024.8   9.5   9.6    MM   MM -1.2    MM
2017 12 14 22 00 120  5.0  7.0   2.2    13    MM  MM 1025.3   9.6   9.5    MM   MM -0.6    MM
2017 12 14 21 00 110  6.0  7.0   2.3    13    MM  MM 1025.3   9.6   9.5    MM   MM -1.1    MM
2017 12 14 20 00 120  5.0  6.0   2.4    15    MM  MM 1026.0   9.6   9.5    MM   MM -0.4    MM
2017 12 14 19 00 100  7.0  8.0   2.2    14    MM  MM 1025.9   9.2   9.5    MM   MM -0.9    MM
2017 12 14 18 00 120  7.0  8.0   2.2    15    MM  MM 1026.4   9.4   9.5    MM   MM -0.9    MM
2017 12 14 17 00 110  6.0  8.0   2.0    15    MM  MM 1026.4   9.4   9.4    MM   MM -0.2    MM
2017 12 14 16 00 110  6.0  8.0   2.2    16    MM  MM 1026.8   9.2   9.4    MM   MM -0.4    MM
2017 12 14 15 00 120  5.0  7.0   2.4    14    MM  MM 1027.3   9.4   9.3    MM   MM -0.1    MM
2017 12 14 14 00 110  6.0  8.0   2.3    14    MM  MM 1026.6   9.5   9.4    MM   MM -0.7    MM
2017 12 14 13 00 110  6.0  7.0   2.4    14    MM  MM 1027.2   9.6   9.3    MM   MM -0.6    MM
2017 12 14 12 00 110  6.0  7.0   2.3    11    MM  MM 1027.4   9.9   9.3    MM   MM -0.2    MM
2017 12 14 11 00 100  6.0  8.0   2.3    16    MM  MM 1027.3  10.0   9.3    MM   MM -0.5    MM
2017 12 14 10 00 100  5.0  7.0   2.1    11    MM  MM 1027.8   9.9   9.3    MM   MM -0.3    MM
2017 12 14 09 00 100  6.0  7.0   2.2    14    MM  MM 1027.6   9.9   9.3    MM   MM -0.9    MM
2017 12 14 08 00  90  5.0  7.0   2.0    14    MM  MM 1027.8   9.8   9.3    MM   MM -1.2    MM
2017 12 14 07 00  80  6.0  7.0   2.3    12    MM  MM 1028.1   9.7   9.5    MM   MM -0.5    MM
2017 12 14 06 00 100  4.0  5.0   2.2    15    MM  MM 1028.5   9.5   9.6    MM   MM -0.5    MM
2017 12 14 05 00 120  1.0  2.0   2.1    14    MM  MM 1029.0   9.4   9.6    MM   MM +0.5    MM
2017 12 14 04 00 110  2.0  2.0   2.2    14    MM  MM 1028.6   9.3   9.7    MM   MM -0.6    MM
2017 12 14 03 00 120  1.0  2.0   2.1    14    MM  MM 1029.0   9.2   9.6    MM   MM -0.4    MM
2017 12 14 02 00  90  3.0  4.0   2.3    16    MM  MM 1028.5   9.4   9.7    MM   MM -1.1    MM
2017 12 14 01 00  20  2.0  3.0   2.3    15    MM  MM 1029.2   9.4   9.7    MM   MM -0.7    MM
2017 12 14 00 00  40  2.0  3.0   2.4    15    MM  MM 1029.4   9.3   9.7    MM   MM -0.5    MM
